place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,is_temporarily_closed,closed_on,phone,review_keywords
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,2121,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.6,"1, Land Mark, Malabar Gold, Opposite 31, N Usman Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a52665628d1b3af:0x17c1e019e8aef270!8m2!3d13.0477673!4d80.2333146!16s%2Fg%2F124sx2q4c!19sChIJr7PRKFZmUjoRcPKu6BngwRc?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJeyhRc25fUjoRTtTfOfkDLYA,VASANTH & CO,550,Appliance store,Appliance store,3.5,"21, 22, Shanmugam Rd, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a525f6e7351287b:0x802d03f939dfd44e!8m2!3d12.9265984!4d80.1141547!16s%2Fg%2F1vr1v1_z!19sChIJeyhRc25fUjoRTtTfOfkDLYA?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJHwYPSLdjUjoRnl6jUe28-OU,VASANTH & CO,164,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.6,"NO : 109, 63, Madras Thiruvallur High Rd, Gopal Nagar, Padi, Chennai, Tamil Nadu 600050",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a5263b7480f061f:0xe5f8bced51a35e9e!8m2!3d13.0989817!4d80.1842368!16s%2Fg%2F11nnsftf9v!19sChIJHwYPSLdjUjoRnl6jUe28-OU?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJTZUCn-NdUjoRYc-Cctgt7rk,VASANTH & CO,536,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.6,"61, Medavakkam Main Rd, Balammal Nagar, Puzhuthivakkam, Madipakkam, Chennai, Tamil Nadu 600091",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a525de39f02954d:0xb9ee2dd87282cf61!8m2!3d12.9758907!4d80.1930522!16s%2Fg%2F124ydft64!19sChIJTZUCn-NdUjoRYc-Cctgt7rk?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJg_aHv_9mUjoRY4cCpe7dFdo,VASANTH & CO,10,Appliance store,"Appliance store, Electronics Company",3.6,"15/8A, S Usman Road, T. Nagar, Chennai, Tamil Nadu 600017",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a5266ffbf87f683:0xda15ddeea5028763!8m2!3d13.0338105!4d80.2305524!16s%2Fg%2F11fnw1l_ff!19sChIJg_aHv_9mUjoRY4cCpe7dFdo?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ_xwAoUdjUjoRsZBcUCFNxiE,VASANTH & CO,319,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.7,"No. 429, Flat, 17, Madras Thiruvallur High Rd, Ram Nagar, Ambattur, Chennai, Tamil Nadu 600053",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a526347a1001cff:0x21c64d21505c90b1!8m2!3d13.1234341!4d80.1457024!16s%2Fg%2F11rgx42k7n!19sChIJ_xwAoUdjUjoRsZBcUCFNxiE?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJb2iWHOBjUjoRAyAnxsgE1RU,VASANTH & CO,333,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.4,"85, New Military Rd, Kannigapuram, TNHB Mig V Block, Avadi, Tamil Nadu 600054",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a5263e01c96686f:0x15d504c8c6272003!8m2!3d13.11658!4d80.0993312!16s%2Fg%2F11m_y7h_3s!19sChIJb2iWHOBjUjoRAyAnxsgE1RU?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJqXA_uv9mUjoRkK2wyK3A1R0,Vasanth & Co.,28,Appliance store,Appliance store,3.6,"No. 17, Ranganathan St, T Nagar, Asoka Nagar, T. Nagar, Chennai, Tamil Nadu 600017",https://www.google.com/maps/place/Vasanth+%26+Co./data=!4m7!3m6!1s0x3a5266ffba3f70a9:0x1dd5c0adc8b0ad90!8m2!3d13.0369709!4d80.2301593!16s%2Fg%2F11flvwbyjj!19sChIJqXA_uv9mUjoRkK2wyK3A1R0?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJRfrP5yFlUjoRt0y33CTERoE,VASANTH & CO,982,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.8,"184 & 185, Purasaivakkam High Rd, Lumbini Square, Purasaiwakkam, Chennai, Tamil Nadu 600010",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a526521e7cffa45:0x8146c424dcb74cb7!8m2!3d13.0860525!4d80.2496476!16s%2Fg%2F1tdjz__d!19sChIJRfrP5yFlUjoRt0y33CTERoE?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJNe2bo15kUjoRXjdW8dkyJ6Q,VASANTH & CO,339,Appliance store,"Appliance store, Air conditioning system supplier, Cell phone store, Countertop store, Electrical products wholesaler, Electronics Company, Kitchen furniture store, Outlet mall, Refrigerator store",3.5,"No.1, Perundevi Ambal Avenue, Red Hills Rd, Kolathur, Chennai, Tamil Nadu 600099",https://www.google.com/maps/place/VASANTH+%26+CO/data=!4m7!3m6!1s0x3a52645ea39bed35:0xa42732d9f156375e!8m2!3d13.1266122!4d80.2186687!16s%2Fg%2F11bvt8m40q!19sChIJNe2bo15kUjoRXjdW8dkyJ6Q?authuser=0&hl=en&rclk=1,vasanth & co in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
